"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","ENG","Name_en","X","ID"
"9855",3,17,1,2,1,1,"US",1,1,2,1,1,2,5,1,1,1,1,1,1,1,1,1,2,2,1,1,5,4,5,5,5,4,5,4,4,4,3,5,5,5,1,2,3,3,4,4,4,3,4,1,4,5,5,5,2,5,"ENG","United States of America",9855,"9855"
"9856",0,19,1,2,1,5,"US",3,5,4,4,3,5,5,2,2,3,3,5,4,5,1,4,3,5,5,5,5,3,5,5,5,5,5,5,5,5,3,4,2,5,3,5,5,3,4,3,2,4,3,3,3,3,1,1,4,3,"ENG","United States of America",9856,"9856"
"9857",1,14,1,2,1,2,"US",2,2,2,2,4,5,2,4,4,2,2,3,1,2,2,2,2,2,2,2,4,5,2,4,5,4,4,2,4,4,4,4,5,2,1,4,5,3,4,4,4,5,3,5,5,4,4,4,4,4,"ENG","United States of America",9857,"9857"
"9858",3,20,1,2,1,5,"US",2,2,4,1,2,1,2,1,4,1,3,5,1,1,5,4,3,5,2,4,5,5,3,3,5,4,4,1,5,4,3,4,5,5,4,5,5,5,5,4,1,5,5,5,1,1,4,1,5,1,"ENG","United States of America",9858,"9858"
"9859",1,29,1,2,1,1,"US",2,2,5,2,3,3,2,1,1,2,2,3,2,2,2,3,2,3,1,3,5,3,5,4,3,3,4,4,3,3,3,1,3,5,1,2,2,3,2,3,3,3,3,3,3,4,4,2,4,2,"ENG","United States of America",9859,"9859"
"9860",3,50,1,1,1,1,"US",5,5,4,4,5,5,4,4,5,4,2,2,2,2,2,2,3,2,2,2,5,5,4,5,5,5,5,4,4,5,3,1,4,2,1,1,2,4,3,4,4,4,5,5,5,5,3,4,5,5,"ENG","United States of America",9860,"9860"
"9861",3,72,1,1,2,1,"US",1,2,3,2,3,4,1,1,1,1,2,4,2,5,3,1,5,5,2,5,5,4,5,5,5,5,3,4,4,4,3,2,5,2,2,1,3,4,2,5,3,4,5,5,2,4,3,4,5,4,"ENG","United States of America",9861,"9861"
"9862",3,32,1,2,1,2,"US",3,3,4,4,4,5,4,3,3,3,2,3,2,3,3,3,4,4,4,4,5,4,5,4,3,5,4,4,4,4,4,4,4,4,3,4,4,4,3,3,5,5,4,4,4,5,4,5,4,5,"ENG","United States of America",9862,"9862"
"9863",3,68,1,3,1,1,"US",2,4,3,2,3,3,1,1,2,1,3,1,2,2,3,5,4,5,2,1,4,2,5,4,5,2,4,2,4,2,4,3,2,3,4,4,4,2,4,3,5,4,3,5,4,4,4,5,4,4,"ENG","United States of America",9863,"9863"
"9864",3,16,1,2,1,1,"US",2,2,2,1,4,3,1,2,3,1,1,2,1,1,2,1,2,2,1,1,4,5,2,5,4,4,5,4,5,3,4,4,5,3,2,2,5,4,5,4,5,3,4,4,4,4,4,5,5,5,"ENG","United States of America",9864,"9864"
"9865",3,18,1,2,1,2,"US",1,2,2,2,3,4,1,2,1,2,3,4,3,3,4,4,4,4,3,4,2,3,4,2,2,1,2,2,2,2,4,4,5,4,2,4,4,4,3,5,5,5,3,4,3,4,5,5,4,3,"ENG","United States of America",9865,"9865"
"9866",1,21,1,2,0,1,"GB",4,4,4,4,4,3,4,4,4,3,3,3,2,4,4,2,3,4,2,4,4,4,4,4,4,2,4,3,2,3,4,2,4,3,4,4,4,3,4,4,4,4,4,5,3,4,4,4,4,3,"ENG","United Kingdom of Great Britain and Northern Ireland",9866,"9866"
"9867",3,17,1,2,1,1,"AU",4,5,4,4,5,4,3,4,5,4,2,3,1,3,2,2,2,2,2,3,3,4,3,4,4,5,4,4,4,3,2,1,4,2,2,1,2,3,2,3,4,4,4,4,3,4,3,3,2,4,"ENG","Australia",9867,"9867"
"9868",4,22,2,1,1,2,"US",1,1,2,1,2,3,1,1,2,1,1,2,2,3,1,4,1,2,5,4,1,4,5,5,5,3,4,3,4,2,4,3,5,2,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,"ENG","United States of America",9868,"9868"
"9869",3,22,1,1,1,2,"US",5,5,4,5,3,5,3,1,5,3,5,4,2,5,4,2,3,3,3,5,2,5,2,2,4,3,4,4,3,4,3,4,4,4,4,4,3,3,3,3,2,5,5,4,5,4,5,3,4,4,"ENG","United States of America",9869,"9869"
"9870",3,20,1,2,2,1,"US",3,4,5,3,4,4,5,4,1,2,2,2,2,2,3,4,2,4,2,5,5,4,3,4,4,4,4,4,4,3,5,3,4,4,2,4,3,4,4,3,5,3,4,3,4,3,4,5,4,3,"ENG","United States of America",9870,"9870"
"9871",3,18,1,1,1,1,"US",3,1,2,1,2,1,3,1,2,1,3,5,2,2,5,5,4,5,4,4,3,3,5,2,3,3,3,4,2,3,5,4,5,4,2,5,5,4,3,4,4,5,4,5,3,4,4,3,3,3,"ENG","United States of America",9871,"9871"
"9872",3,17,1,2,2,5,"AU",3,5,4,5,5,3,5,5,3,5,5,5,5,3,1,2,2,2,2,3,5,5,5,5,5,5,5,5,5,4,1,2,4,2,1,2,2,4,1,3,4,5,5,5,3,5,4,3,4,5,"ENG","Australia",9872,"9872"
"9873",3,21,1,2,1,1,"US",1,1,1,1,1,1,1,1,1,1,1,3,1,3,5,3,4,4,5,3,5,3,5,5,4,4,4,4,3,3,3,5,4,2,1,4,3,3,3,4,4,4,5,5,5,5,4,3,5,5,"ENG","United States of America",9873,"9873"
"9874",5,17,1,2,1,1,"US",5,5,2,3,5,5,5,3,4,3,3,5,1,2,2,1,2,4,1,2,5,5,1,5,5,3,4,4,3,4,4,1,2,1,3,1,4,3,2,4,3,5,5,5,5,5,4,3,4,5,"ENG","United States of America",9874,"9874"
"9875",13,18,1,1,2,5,"US",1,2,4,2,4,4,4,1,4,5,5,5,5,5,5,5,5,5,4,5,2,2,3,2,2,1,2,3,1,3,4,5,4,2,2,2,1,3,1,3,5,5,5,5,5,5,4,2,5,5,"ENG","United States of America",9875,"9875"
"9876",3,16,1,1,1,1,"GB",2,5,3,4,3,5,2,2,2,4,3,4,3,2,1,4,3,5,3,4,5,5,4,4,2,3,4,3,4,2,1,3,5,2,1,1,5,2,1,5,3,5,5,5,4,5,5,4,5,5,"ENG","United Kingdom of Great Britain and Northern Ireland",9876,"9876"
"9877",3,20,1,2,1,1,"GB",5,5,3,5,5,5,5,5,5,4,1,3,1,2,2,5,1,2,2,2,2,5,2,4,4,1,5,4,3,5,3,1,2,4,2,5,1,5,2,3,5,4,5,4,4,5,5,4,4,5,"ENG","United Kingdom of Great Britain and Northern Ireland",9877,"9877"
"9878",3,16,1,2,1,1,"US",3,3,5,4,5,4,3,3,5,3,2,4,1,3,3,3,5,4,4,3,5,4,4,5,5,5,4,5,5,4,5,4,3,2,3,4,4,4,4,3,5,2,4,3,3,4,4,5,5,4,"ENG","United States of America",9878,"9878"
"9879",3,16,1,1,1,1,"US",4,4,5,5,4,4,4,4,5,4,4,4,4,4,4,4,3,5,4,4,5,5,4,5,5,5,5,4,5,4,3,2,4,3,3,2,3,3,3,3,4,4,3,4,4,2,4,4,3,4,"ENG","United States of America",9879,"9879"
"9880",13,19,1,1,1,1,"US",2,2,2,1,3,2,2,1,1,2,4,3,2,2,4,4,4,4,4,5,3,2,3,3,4,3,3,3,2,3,3,5,3,2,2,2,3,3,2,2,3,4,3,1,3,3,4,3,4,3,"ENG","United States of America",9880,"9880"
"9881",3,17,1,1,1,1,"US",4,3,3,3,4,3,2,1,2,1,3,4,2,2,5,2,2,2,2,2,4,2,3,4,3,2,3,4,3,3,4,4,5,3,2,5,4,3,4,4,4,1,4,4,4,4,4,4,4,5,"ENG","United States of America",9881,"9881"
"9882",3,18,1,2,1,5,"US",2,5,4,3,4,5,3,3,3,3,3,2,1,1,3,3,3,3,2,2,5,4,4,4,3,4,4,3,3,4,3,4,3,4,2,5,4,4,2,4,4,4,5,5,4,5,4,4,4,5,"ENG","United States of America",9882,"9882"
"9883",11,18,1,2,1,1,"US",1,2,1,2,2,3,1,2,1,2,1,3,1,1,4,3,2,3,3,2,2,3,4,3,2,2,2,3,2,1,3,2,4,4,3,4,3,2,3,4,4,4,3,4,3,3,4,4,5,4,"ENG","United States of America",9883,"9883"
"9884",13,32,2,2,1,1,"AU",3,3,4,3,4,2,3,3,4,2,4,4,4,1,4,4,4,4,4,5,2,4,5,3,2,4,3,4,4,3,4,5,4,5,5,5,1,5,4,4,4,3,2,3,3,4,4,4,2,3,"ENG","Australia",9884,"9884"
"9885",13,24,1,2,1,1,"US",1,4,3,1,3,4,1,3,3,2,2,3,1,2,4,2,1,2,2,2,5,4,4,5,4,4,4,4,4,3,4,2,2,3,4,2,3,4,4,3,2,2,5,2,3,4,2,2,4,3,"ENG","United States of America",9885,"9885"
"9886",3,32,1,2,1,2,"CA",5,5,5,5,5,5,5,5,5,5,4,5,4,5,3,3,2,3,2,5,2,5,2,4,4,3,5,4,4,5,2,1,3,3,2,1,3,3,3,3,5,5,3,5,4,4,5,3,4,5,"ENG","Canada",9886,"9886"
"9887",3,20,1,1,1,1,"US",3,2,3,2,3,3,3,3,3,2,2,3,1,4,3,2,3,3,2,3,2,4,2,3,3,3,3,3,3,3,3,2,4,4,3,3,4,3,5,3,4,2,5,3,4,4,3,3,4,4,"ENG","United States of America",9887,"9887"
"9888",13,18,1,2,1,2,"US",1,5,2,4,2,4,1,1,2,1,2,3,1,2,2,3,3,3,1,3,1,4,3,3,2,4,4,4,4,4,3,3,5,3,3,3,3,3,3,3,2,3,4,3,3,4,3,2,4,4,"ENG","United States of America",9888,"9888"
"9889",3,31,1,2,2,2,"US",3,2,4,2,2,2,1,2,1,1,2,3,2,2,4,2,3,3,4,3,5,3,5,5,4,5,3,5,5,4,4,4,4,4,4,5,4,5,4,4,3,4,3,3,3,3,4,2,3,3,"ENG","United States of America",9889,"9889"
"9890",3,19,1,1,1,1,"US",2,2,3,2,4,4,2,1,2,1,5,5,2,4,5,5,1,5,5,2,5,4,5,3,4,2,4,4,3,4,3,4,5,3,4,4,1,5,1,4,3,4,4,5,5,5,5,4,5,5,"ENG","United States of America",9890,"9890"
"9891",3,51,1,2,1,2,"US",2,5,4,4,5,4,5,3,3,4,1,2,1,1,2,2,2,2,2,1,5,5,3,5,5,4,4,4,4,1,2,4,2,1,2,2,3,3,3,3,5,3,5,4,3,5,3,4,4,5,"ENG","United States of America",9891,"9891"
"9892",3,23,2,1,1,1,"US",2,2,4,2,3,4,1,3,2,2,1,3,3,3,4,3,3,3,3,3,4,4,4,4,3,5,4,4,4,4,4,2,5,2,2,3,4,3,2,4,3,4,5,4,4,5,4,3,4,5,"ENG","United States of America",9892,"9892"
"9893",13,42,1,2,1,1,"AU",1,3,5,2,2,3,3,1,1,2,1,4,1,4,2,5,3,5,2,5,1,5,4,5,2,5,3,5,4,4,2,1,4,1,1,1,3,1,1,3,4,3,1,1,2,4,2,1,5,2,"ENG","Australia",9893,"9893"
"9894",13,28,1,1,1,1,"US",2,3,4,4,4,2,4,1,4,4,4,4,4,5,5,5,4,5,2,5,4,2,5,2,1,1,2,2,1,4,4,2,5,5,5,5,3,4,4,4,4,4,5,5,5,4,4,4,4,4,"ENG","United States of America",9894,"9894"
"9895",1,32,1,2,1,1,"US",1,5,5,3,5,5,5,1,1,5,5,3,2,5,5,5,5,5,1,5,5,5,5,5,4,4,5,4,5,5,1,1,5,5,2,4,3,5,2,4,4,4,5,4,5,5,4,3,5,4,"ENG","United States of America",9895,"9895"
"9896",3,16,1,2,1,5,"NZ",2,4,4,4,3,4,2,4,5,1,3,5,2,3,3,3,4,4,4,5,5,5,5,5,5,5,5,4,5,4,4,5,3,4,3,5,3,3,3,3,2,4,5,4,3,5,4,1,5,3,"ENG","New Zealand",9896,"9896"
"9897",3,53,1,2,1,5,"US",2,4,4,2,4,5,2,4,5,3,3,5,4,5,4,4,4,5,4,5,4,4,4,4,5,4,4,5,2,4,4,2,4,5,4,5,5,5,5,4,2,4,3,4,4,4,5,2,3,4,"ENG","United States of America",9897,"9897"
"9898",1,42,1,1,1,1,"US",4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,3,3,4,4,4,4,3,4,4,2,4,4,3,2,4,3,3,4,4,4,4,3,5,5,4,3,3,5,"ENG","United States of America",9898,"9898"
"9899",3,41,1,2,1,2,"US",3,4,4,2,4,3,4,3,3,3,4,3,3,2,4,4,4,4,4,3,5,5,5,5,5,5,5,5,5,4,3,3,3,3,2,3,2,4,3,4,4,4,5,4,3,5,3,3,4,3,"ENG","United States of America",9899,"9899"
"9900",5,25,1,2,1,5,"US",3,4,5,4,4,4,3,2,2,2,4,3,1,2,4,5,3,4,4,4,5,5,5,5,4,4,5,5,5,4,4,4,4,5,3,4,4,5,5,3,4,4,3,4,3,3,3,5,4,2,"ENG","United States of America",9900,"9900"
"9901",1,18,1,1,1,1,"US",3,4,5,4,4,4,2,3,4,3,2,5,1,5,4,3,2,2,3,2,5,5,4,3,1,4,5,4,5,3,3,2,4,4,3,3,2,3,4,3,4,4,4,5,4,4,4,4,5,4,"ENG","United States of America",9901,"9901"
"9902",3,72,1,2,2,2,"US",2,3,2,2,2,3,2,2,2,2,3,3,3,4,3,3,3,3,3,4,3,4,4,3,4,3,4,3,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,"ENG","United States of America",9902,"9902"
"9903",8,13,2,2,1,1,"US",2,3,2,3,3,4,2,1,1,2,3,4,4,3,2,4,2,1,3,2,4,4,4,2,4,2,4,3,2,3,3,4,3,3,2,3,2,2,2,3,3,4,5,4,2,5,3,3,5,5,"ENG","United States of America",9903,"9903"
"9904",3,16,1,3,1,1,"US",4,4,3,2,1,5,3,2,5,4,5,5,2,3,5,4,4,5,3,4,1,2,1,1,1,1,1,1,1,1,2,3,5,4,4,3,4,4,1,1,5,4,5,2,3,5,5,4,5,5,"ENG","United States of America",9904,"9904"
"9905",1,45,1,2,2,2,"US",1,1,2,1,1,2,1,1,1,1,4,4,4,3,4,3,5,5,4,3,3,3,5,4,3,4,3,4,4,3,3,5,4,5,3,5,5,3,4,4,2,3,2,5,3,4,4,2,5,3,"ENG","United States of America",9905,"9905"
"9906",13,22,1,2,1,2,"US",4,4,4,4,4,4,5,2,2,2,2,2,1,2,2,2,2,4,4,4,5,5,5,5,5,4,5,5,5,5,2,1,5,2,2,1,2,2,1,3,5,3,5,4,4,5,3,5,4,4,"ENG","United States of America",9906,"9906"
"9907",3,54,1,1,1,2,"US",4,4,3,3,4,4,5,4,4,2,3,3,2,3,3,2,3,4,3,3,3,2,3,2,4,3,2,2,3,2,2,4,2,4,3,4,3,3,3,2,3,5,5,4,5,5,4,3,4,5,"ENG","United States of America",9907,"9907"
"9908",3,18,1,1,2,1,"US",1,3,2,1,3,2,2,1,3,1,5,5,1,2,5,5,5,5,5,1,4,2,3,4,2,5,1,4,2,3,3,2,3,3,2,4,3,2,2,2,3,5,5,3,5,5,5,3,5,5,"ENG","United States of America",9908,"9908"
"9909",3,68,1,2,1,1,"US",2,2,5,3,5,4,5,2,4,3,5,4,4,3,4,5,4,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,2,5,4,3,3,5,3,4,5,5,4,5,5,5,5,4,5,5,"ENG","United States of America",9909,"9909"
"9910",13,20,2,2,1,5,"US",1,3,4,2,2,4,2,1,1,1,3,4,2,2,4,3,3,4,4,4,4,3,5,4,3,4,2,4,4,3,4,5,5,4,3,5,5,5,3,4,4,5,4,4,3,5,4,1,4,4,"ENG","United States of America",9910,"9910"
"9911",3,29,1,2,1,1,"US",3,2,4,2,2,2,1,2,1,2,4,4,3,3,4,2,4,4,3,4,5,5,4,4,5,4,4,4,4,4,2,1,1,4,2,2,3,4,1,2,4,4,2,4,2,4,4,2,2,2,"ENG","United States of America",9911,"9911"
"9912",3,15,1,1,2,1,"US",1,2,1,2,2,4,1,1,2,1,1,2,2,3,5,3,1,3,4,1,5,3,5,5,4,4,3,5,4,4,1,3,4,3,1,2,5,3,3,3,5,5,3,5,4,3,5,5,5,5,"ENG","United States of America",9912,"9912"
"9913",3,36,1,2,1,1,"US",4,5,5,4,5,5,5,4,5,4,4,5,4,3,4,5,4,5,4,5,4,5,4,4,4,5,5,4,5,5,3,1,3,3,1,1,4,4,1,4,4,5,3,3,5,5,5,4,5,5,"ENG","United States of America",9913,"9913"
"9914",3,50,1,2,2,1,"US",5,4,4,4,5,4,5,3,4,4,3,3,3,4,4,4,4,4,4,5,4,3,4,3,4,3,4,4,4,4,4,2,4,4,3,3,3,3,2,2,3,4,5,4,3,2,4,2,4,4,"ENG","United States of America",9914,"9914"
"9915",3,23,1,2,1,2,"US",1,1,2,2,2,2,2,2,1,1,3,3,2,4,3,4,4,4,3,4,4,2,2,3,4,3,4,4,3,4,4,4,5,3,4,4,4,4,4,4,4,3,2,2,4,2,4,4,2,3,"ENG","United States of America",9915,"9915"
"9916",3,48,1,1,1,2,"AU",3,5,5,3,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,4,5,4,4,3,5,3,2,4,5,3,4,5,5,5,5,4,1,5,4,5,4,"ENG","Australia",9916,"9916"
"9917",13,22,2,2,1,1,"US",2,3,3,2,1,5,2,1,3,1,2,2,2,2,5,3,3,3,2,2,5,3,5,5,2,5,4,3,5,4,3,3,4,5,4,3,4,3,4,3,4,5,4,3,5,5,4,4,5,5,"ENG","United States of America",9917,"9917"
"9918",4,13,1,2,1,1,"US",2,3,2,3,3,5,3,4,5,1,3,3,1,1,3,1,3,4,3,3,5,5,3,3,5,4,5,2,3,3,1,3,3,1,1,1,3,2,1,3,3,5,3,5,3,5,4,3,5,5,"ENG","United States of America",9918,"9918"
"9919",3,21,1,1,1,1,"GB",2,3,4,3,3,3,3,3,4,3,2,4,1,1,3,2,3,3,3,2,3,4,3,4,4,2,4,3,2,2,4,4,4,3,1,4,4,2,2,3,4,5,3,5,3,4,5,5,5,3,"ENG","United Kingdom of Great Britain and Northern Ireland",9919,"9919"
"9920",13,15,1,2,1,1,"AU",1,5,2,2,2,4,2,1,1,1,1,1,1,4,2,1,2,1,1,1,3,3,2,3,3,4,3,2,3,2,1,1,3,1,1,1,2,3,1,1,4,3,4,1,3,3,3,2,5,2,"ENG","Australia",9920,"9920"
"9921",11,25,1,2,1,2,"US",3,5,5,5,5,5,5,3,2,5,4,3,4,5,4,5,4,4,4,5,5,5,5,4,4,3,5,5,4,4,2,4,4,4,2,4,4,5,2,2,3,4,5,5,3,5,4,3,5,5,"ENG","United States of America",9921,"9921"
"9922",3,16,1,2,1,1,"AU",2,4,4,3,4,3,3,3,3,1,2,2,3,3,1,5,4,4,1,2,3,3,4,3,4,3,3,3,4,1,3,3,3,1,1,4,3,3,3,3,1,3,3,3,3,3,2,2,3,3,"ENG","Australia",9922,"9922"
"9923",3,46,1,2,1,1,"AU",2,4,4,4,5,4,1,1,1,2,2,4,4,3,2,2,4,4,2,4,4,5,5,5,4,5,4,4,5,5,4,4,3,4,2,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,"ENG","Australia",9923,"9923"
"9924",3,16,1,2,1,1,"AU",3,5,5,2,5,4,5,4,5,4,2,3,1,2,3,3,2,2,2,4,2,5,5,5,4,3,5,4,4,4,3,3,4,5,1,4,3,3,3,3,4,3,3,1,3,3,3,3,3,2,"ENG","Australia",9924,"9924"
"9925",3,18,1,2,1,1,"US",2,3,3,3,2,4,1,4,2,2,1,2,1,2,1,3,1,2,2,3,4,1,2,3,3,3,3,3,2,2,5,4,5,3,4,5,5,3,5,5,3,2,5,4,3,4,5,3,4,3,"ENG","United States of America",9925,"9925"
"9926",3,17,1,2,1,1,"US",2,4,2,2,3,3,1,1,1,1,2,2,1,2,5,4,1,3,2,4,4,4,2,5,4,4,4,4,5,4,3,2,5,2,1,2,5,1,4,4,5,4,5,5,3,5,5,5,2,5,"ENG","United States of America",9926,"9926"
"9927",1,19,2,2,1,5,"AU",2,5,5,5,5,5,5,5,5,5,1,3,1,4,2,3,3,4,2,3,5,5,4,5,5,5,5,5,5,5,4,3,5,3,5,4,5,5,5,4,5,1,1,5,5,5,5,3,4,5,"ENG","Australia",9927,"9927"
"9928",1,20,1,2,1,1,"US",2,1,4,1,3,2,2,2,3,1,1,3,1,5,4,2,1,3,1,1,1,5,4,5,4,5,3,5,4,4,4,1,5,2,4,1,5,3,5,4,2,3,3,3,3,2,5,2,5,2,"ENG","United States of America",9928,"9928"
"9929",3,16,1,1,1,5,"AU",1,5,1,5,1,5,1,5,1,5,5,1,5,1,5,5,5,5,5,5,5,1,5,1,5,1,5,1,1,1,1,5,1,5,1,5,1,5,1,1,1,5,1,5,1,5,1,1,1,1,"ENG","Australia",9929,"9929"
"9930",3,18,1,2,1,1,"US",2,3,4,3,4,2,2,5,2,1,2,3,1,2,4,3,4,4,3,4,5,4,3,5,4,4,4,4,4,3,3,2,4,3,1,1,3,3,2,2,5,3,2,3,3,4,4,3,4,3,"ENG","United States of America",9930,"9930"
"9931",3,18,1,2,1,5,"US",2,3,4,3,4,4,3,3,4,1,4,5,2,4,4,5,4,4,4,4,4,4,2,4,4,4,5,4,4,4,3,2,4,2,1,1,4,4,4,4,3,4,2,4,4,3,4,3,4,3,"ENG","United States of America",9931,"9931"
"9932",3,19,1,1,1,2,"US",4,5,5,5,5,5,5,3,3,4,3,4,3,4,3,4,5,5,4,4,5,5,4,5,4,4,5,5,5,4,4,4,4,4,3,3,4,5,4,4,5,4,4,3,3,4,4,4,5,4,"ENG","United States of America",9932,"9932"
"9933",6,24,1,2,1,2,"US",1,3,2,1,2,5,2,1,1,1,1,2,1,2,5,1,2,4,1,1,5,5,5,5,5,5,5,5,5,3,4,3,4,1,2,2,5,3,5,5,4,5,4,5,5,5,5,3,5,5,"ENG","United States of America",9933,"9933"
"9934",13,42,2,2,1,1,"US",1,1,3,2,1,3,1,1,1,4,5,4,5,2,4,4,4,5,4,5,3,3,5,3,4,2,1,3,3,4,2,3,5,5,4,5,5,4,5,5,4,2,2,3,3,4,5,1,2,3,"ENG","United States of America",9934,"9934"
"9935",1,19,2,2,1,5,"AU",3,5,5,5,5,5,5,5,5,5,1,2,1,3,2,1,3,4,1,3,5,5,5,5,5,5,5,5,5,5,4,4,5,3,4,4,5,5,5,5,4,4,1,5,5,5,5,4,5,5,"ENG","Australia",9935,"9935"
"9936",9,17,1,2,1,2,"US",4,3,3,2,4,4,1,2,5,5,2,1,1,2,3,1,1,1,1,1,2,3,2,4,4,3,3,2,4,1,2,4,5,3,2,2,5,2,4,4,4,5,3,5,5,4,5,4,5,4,"ENG","United States of America",9936,"9936"
"9937",3,16,1,1,2,1,"US",1,2,2,2,2,2,1,2,1,2,4,5,4,4,5,4,4,4,2,4,2,2,2,1,3,2,2,2,2,3,3,2,3,3,1,1,3,2,3,3,4,4,4,4,3,4,4,4,2,4,"ENG","United States of America",9937,"9937"
"9938",1,18,1,2,1,1,"US",1,5,4,4,5,5,3,2,5,1,1,1,1,1,2,1,1,1,1,1,3,3,4,4,4,3,4,4,5,3,4,1,5,1,1,1,2,2,1,1,5,3,5,3,4,5,5,4,5,3,"ENG","United States of America",9938,"9938"
"9939",3,23,1,1,1,1,"CA",3,5,3,3,3,5,2,1,2,1,3,2,1,1,4,4,4,5,4,3,5,5,5,5,5,5,5,5,5,5,5,3,5,4,3,5,3,5,4,5,5,5,5,5,3,5,5,5,5,5,"ENG","Canada",9939,"9939"
"9940",1,35,1,1,1,2,"US",1,1,1,1,5,5,1,2,1,1,1,5,1,1,5,1,1,1,1,1,5,1,1,5,5,1,5,5,5,1,1,1,5,1,1,5,5,1,1,5,5,5,5,1,5,5,5,5,5,5,"ENG","United States of America",9940,"9940"
"9941",3,61,1,1,1,1,"US",1,5,5,5,5,5,5,1,5,5,5,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,5,1,5,5,1,5,1,5,1,5,1,5,1,5,5,5,5,5,5,5,5,1,5,5,"ENG","United States of America",9941,"9941"
"9942",3,23,1,2,1,2,"US",2,4,2,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,3,2,5,4,5,5,5,4,5,4,4,2,4,3,3,4,4,3,4,4,4,3,3,3,4,4,3,5,3,2,4,3,"ENG","United States of America",9942,"9942"
"9943",1,18,1,2,1,1,"US",3,5,4,3,5,4,3,2,4,2,1,2,1,1,2,1,1,1,1,2,2,3,2,4,2,5,2,4,5,3,4,1,5,2,2,1,2,3,1,3,5,3,5,3,4,5,5,5,5,5,"ENG","United States of America",9943,"9943"
"9944",3,57,1,2,1,5,"US",3,2,4,4,2,3,2,4,4,3,4,3,5,3,5,5,4,4,4,4,5,3,2,3,4,2,4,3,3,3,4,5,4,4,3,5,5,5,2,4,4,1,2,1,4,4,3,2,3,4,"ENG","United States of America",9944,"9944"
"9945",3,18,1,2,1,1,"US",1,1,3,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5,3,5,5,5,4,5,5,5,5,1,2,4,3,2,4,4,3,3,2,1,4,2,2,1,2,3,1,3,1,"ENG","United States of America",9945,"9945"
"9946",1,17,1,1,1,1,"US",1,1,1,1,2,4,1,1,1,1,2,5,4,2,1,1,4,4,1,3,1,2,1,3,3,2,2,2,3,4,3,4,4,3,3,5,4,4,1,4,4,1,5,5,3,5,4,4,2,4,"ENG","United States of America",9946,"9946"
"9947",3,23,1,2,2,2,"CA",2,3,2,2,2,3,1,1,1,2,1,1,1,1,3,5,2,2,5,2,5,4,5,5,5,5,5,5,5,5,3,3,5,2,2,3,3,3,3,3,5,5,5,5,3,5,5,5,5,4,"ENG","Canada",9947,"9947"
"9948",3,26,1,2,1,1,"US",3,3,3,3,3,3,3,1,2,1,1,2,1,1,2,1,3,3,1,2,5,4,4,4,5,4,5,5,5,4,2,3,3,3,1,3,3,4,3,3,4,3,4,5,3,5,3,3,5,2,"ENG","United States of America",9948,"9948"
"9949",3,56,1,2,1,1,"US",3,3,3,3,4,2,3,4,2,3,2,3,2,3,3,4,4,3,3,3,5,5,4,4,3,2,4,3,4,3,4,3,3,4,3,3,4,4,3,3,4,2,3,4,3,4,3,2,3,3,"ENG","United States of America",9949,"9949"
"9950",3,62,1,2,1,2,"US",4,4,5,3,5,4,4,4,4,5,4,3,2,3,5,3,3,4,2,4,5,5,5,4,5,3,5,4,4,5,2,1,3,4,1,1,1,3,2,4,4,1,5,1,4,5,3,4,3,5,"ENG","United States of America",9950,"9950"
"9951",12,63,1,1,1,2,"US",3,3,5,4,5,5,4,4,4,5,5,4,5,4,5,5,5,5,5,5,5,4,4,4,5,3,5,5,4,4,4,4,4,5,3,5,4,5,2,3,5,5,4,5,5,5,5,1,5,4,"ENG","United States of America",9951,"9951"
"9952",3,47,1,1,1,1,"US",4,4,2,4,5,5,2,2,4,3,2,1,1,2,2,2,4,2,2,2,5,5,2,5,5,4,4,4,4,5,2,1,5,2,1,1,3,1,2,4,5,5,5,5,4,5,5,5,5,4,"ENG","United States of America",9952,"9952"
"9953",4,27,2,2,1,1,"AU",4,4,5,4,4,4,4,3,4,4,1,2,1,2,2,2,2,2,2,2,5,4,3,4,4,4,4,4,5,5,4,1,4,3,2,2,3,4,3,5,4,4,4,3,4,4,4,4,4,4,"ENG","Australia",9953,"9953"
"9954",13,54,1,1,1,5,"US",1,3,1,2,2,5,1,4,4,1,2,4,2,5,1,1,4,5,1,5,4,3,4,5,4,4,2,4,5,3,5,2,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"ENG","United States of America",9954,"9954"
